original,simplification,original_id,simplification_id,pair_id,domain,corpus,language_level_original,language_level_simple,license,author,simple_url,complex_url,simple_title,complex_title,access_date,rater,alignment,malformed_complex,malformed_simple,duration_rating,ambiguity_original,ambiguity_simple,coherence_original,coherence_simple,grammaticality_original,grammaticality_simple,information_gain,lexical_simplicity,meaning_preservation,simplicity,simplicity_original,simplicity_simple,structural_simplicity,paragraph#,paragraph#deletion*,paragraph#insert*,paragraph#insert*examplification+,paragraph#insert*explanation+,paragraph#insert*other+,paragraph#merge*,paragraph#reorder*,paragraph#reorder*other+,paragraph#reorder*sentence-order-changed+,phrase#,phrase#deletion*,phrase#deletion*clause+,phrase#deletion*less_adjunct_phrase+,phrase#deletion*other+,phrase#deletion*phrase+,phrase#deletion*replace+,phrase#insert*,phrase#insert*clause+,phrase#insert*other+,phrase#insert*phrase+,phrase#reorder*,phrase#reorder*discontinuity_resolution+,phrase#reorder*other+,phrase#rephrase*,sentence#,sentence#lexical_substitution*,sentence#lexical_substitution*other+,sentence#lexical_substitution*verbalization+,sentence#no_operation*,sentence#reorder*,sentence#reorder*genitive_to_dative+,sentence#reorder*negative_to_positive+,sentence#reorder*other+,sentence#reorder*subject-verb-reorder+,sentence#rephrase*,sentence#split*,sentence#split*adverbial_clause+,sentence#split*appositive_phrase+,sentence#split*coordinate_clause+,sentence#split*other+,sentence#split*relative_clause+,sentence#split*subordinate_clause+,sentence#verbal_changes*,sentence#verbal_changes*other+,sentence#verbal_changes*verb_mood+,sentence#verbal_changes*verb_tense+,sentence#verbal_changes*voice_of_verb+,word#,word#deletion*,word#deletion*abbreviations+,word#deletion*discourse_markers+,word#deletion*filler_words+,word#deletion*other+,word#inflection*,word#insert*,word#insert*ellipsis_filled+,word#insert*other+,word#lexical_substitution*,word#lexical_substitution*abbreviation+,word#lexical_substitution*anaphora+,word#lexical_substitution*compound_segmentation+,word#lexical_substitution*date+,word#lexical_substitution*hypernym+,word#lexical_substitution*hyponym+,word#lexical_substitution*metaphor_resolution+,word#lexical_substitution*more_frequent_word+,word#lexical_substitution*nominalization+,word#lexical_substitution*number+,word#lexical_substitution*other+,word#lexical_substitution*shorter_word+,word#lexical_substitution*synonym+
,,292-1-15-3,292-0-14-4|292-0-14-5,292,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20190502 (APA_20190502_APA0391),Nachrichten leicht verständlich (in der Sprachstufe B1) = vom 20190502 (APA_20190502_APA0390),2021-04-20,2,1:2,0,0,0 days 00:07:10.691901,1,1,1,5,2,2,2,0,1,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,292-1-11-2,292-0-10-7|292-0-10-8|292-0-10-9,292,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20190502 (APA_20190502_APA0391),Nachrichten leicht verständlich (in der Sprachstufe B1) = vom 20190502 (APA_20190502_APA0390),2021-04-20,2,1:3,0,0,0 days 00:09:44.833690,1,1,2,3,2,2,2,0,2,0,4,4,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,292-1-15-0,292-0-14-0|292-0-14-2,292,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20190502 (APA_20190502_APA0391),Nachrichten leicht verständlich (in der Sprachstufe B1) = vom 20190502 (APA_20190502_APA0390),2021-04-20,2,1:2,0,0,0 days 00:01:56.830665,1,1,5,5,2,2,0,0,5,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,292-1-16-0,292-0-15-0|292-0-15-1|292-0-15-2,292,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20190502 (APA_20190502_APA0391),Nachrichten leicht verständlich (in der Sprachstufe B1) = vom 20190502 (APA_20190502_APA0390),2021-04-20,2,1:3,0,0,0 days 00:02:58.043572,1,1,4,4,2,2,1,0,4,0,5,5,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
,,292-1-15-4,292-0-14-6,292,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20190502 (APA_20190502_APA0391),Nachrichten leicht verständlich (in der Sprachstufe B1) = vom 20190502 (APA_20190502_APA0390),2021-04-20,2,1:1,0,0,0 days 00:01:45.932802,1,1,1,1,2,2,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
,,292-1-10-4,292-0-10-3|292-0-10-4,292,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20190502 (APA_20190502_APA0391),Nachrichten leicht verständlich (in der Sprachstufe B1) = vom 20190502 (APA_20190502_APA0390),2021-04-20,2,1:2,0,0,0 days 00:01:54.886600,3,1,1,1,2,2,-1,1,4,2,3,5,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,293-1-1-0|293-1-1-1,293-0-1-0|293-0-1-1,293,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20190503 (APA_20190503_APA0397),# Nachrichten leicht verständlich (in der Sprachstufe B1) = vom 20190503 (APA_20190503_APA0396),2021-04-20,2,2:2,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,293-1-1-3|293-1-1-4,293-0-1-3,293,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20190503 (APA_20190503_APA0397),# Nachrichten leicht verständlich (in der Sprachstufe B1) = vom 20190503 (APA_20190503_APA0396),2021-04-20,2,2:1,0,0,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,,630-1-1-5,630-0-2-1,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,1:1,0,0,0 days 00:00:07.796934,3,3,5,5,2,2,0,1,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
,,630-1-6-2,630-0-4-2,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,1:1,0,0,0 days 00:00:02.952468,3,3,1,1,2,2,0,0,5,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,630-1-6-1,630-0-4-1,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,1:1,0,0,0 days 00:00:03.152937,3,3,5,5,2,2,0,1,4,2,4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,630-1-6-4,630-0-4-3,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,1:1,0,0,0 days 00:00:02.633363,3,3,4,4,2,2,-1,0,4,1,4,5,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,630-1-7-1|630-1-7-2,630-0-5-0,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,2:1,0,0,0 days 00:00:08.822743,3,3,5,4,2,2,1,0,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,630-1-7-0,630-0-5-1,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,1:1,0,0,0 days 00:00:02.625256,3,3,3,3,2,2,0,0,5,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0
,,630-1-11-3,630-0-10-1,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,1:1,0,0,0 days 00:00:03.075937,3,3,5,5,2,2,1,1,5,-1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,630-1-11-0,630-0-9-1|630-0-9-2,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,1:2,0,0,0 days 00:00:02.682867,3,3,5,5,2,2,1,0,5,1,4,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
,,630-1-11-1,630-0-9-3|630-0-9-4,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,1:2,0,0,0 days 00:01:58.685096,3,4,5,5,2,2,0,1,4,2,3,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,630-1-11-2,630-0-10-0,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,1:1,0,0,0 days 00:00:07.355585,3,3,5,3,2,2,-1,0,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,630-1-11-4,630-0-10-2,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,1:1,0,0,0 days 00:00:03.021305,3,3,1,1,2,2,0,1,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,630-1-16-0|630-1-16-1,630-0-14-0|630-0-14-1,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,2:2,0,0,0 days 00:00:02.486579,3,3,5,5,2,2,-2,2,3,2,2,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,630-1-17-0,630-0-15-0,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,1:1,0,0,0 days 00:00:31.277594,3,3,5,5,2,2,0,0,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
,,630-1-16-4,630-0-14-4,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,1:1,0,0,0 days 00:00:47.729618,3,3,3,3,2,2,1,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
,,630-1-19-1,630-0-17-1,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,1:1,0,0,0 days 00:00:32.393053,3,3,5,5,2,2,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
,,630-1-17-2,630-0-15-1|630-0-15-2,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,1:2,0,0,0 days 00:00:02.804335,3,3,4,4,2,2,0,1,5,2,3,4,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
,,293-1-1-5,293-0-1-2|293-0-1-4,293,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20190503 (APA_20190503_APA0397),# Nachrichten leicht verständlich (in der Sprachstufe B1) = vom 20190503 (APA_20190503_APA0396),2021-04-20,2,1:2,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
,,292-1-1-2,292-0-1-2,292,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20190502 (APA_20190502_APA0391),Nachrichten leicht verständlich (in der Sprachstufe B1) = vom 20190502 (APA_20190502_APA0390),2021-04-20,2,1:1,0,0,0 days 00:00:41.254493,1,1,1,1,2,2,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,292-1-4-0,292-0-4-0,292,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20190502 (APA_20190502_APA0391),Nachrichten leicht verständlich (in der Sprachstufe B1) = vom 20190502 (APA_20190502_APA0390),2021-04-20,2,1:1,0,0,0 days 00:03:08.202622,1,1,3,4,0,2,1,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,292-1-10-2,292-0-10-2,292,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20190502 (APA_20190502_APA0391),Nachrichten leicht verständlich (in der Sprachstufe B1) = vom 20190502 (APA_20190502_APA0390),2021-04-20,2,1:1,0,0,0 days 00:01:55.601020,1,1,3,3,2,2,0,0,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,630-1-1-1,630-0-1-1,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,1:1,0,0,0 days 00:00:08.296457,3,3,5,5,2,2,0,1,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,630-1-1-2,630-0-1-2,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,1:1,0,0,0 days 00:00:05.177659,3,3,5,5,2,2,1,2,3,2,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,630-1-1-4,630-0-2-0,630,news,News Science APA,b2,a2,save_use,APA - Austria Presse Agentur eG,https://science.apa.at/nachrichten-leicht-verstandlich/,https://science.apa.at/nachrichten-leicht-verstandlich/,Nachrichten leicht verständlich (in der Sprachstufe A2) = vom 20200918 (APA_20200918_APA0373),Nachrichten leicht verständlich (in der Sprachstufe B1) - Audio = vom 20200918 (APA_20200918_APA0372),2021-04-20,2,1:1,0,0,0 days 00:00:02.871469,3,3,3,3,2,2,1,0,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
